% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 1.843901 MHz to 16.15242 Hz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2023-10-26 T 11:51:47 +0100
% Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
1.00004241e+02, -1.2785e+00, -6.0066e+00
9.77509881e+01, -1.2466e+00, -5.9653e+00
9.55485049e+01, -1.2602e+00, -5.9130e+00
9.33956471e+01, -1.2703e+00, -5.5574e+00
9.12912965e+01, -1.2491e+00, -5.6806e+00
8.92343603e+01, -1.2427e+00, -5.3613e+00
8.72237701e+01, -1.2433e+00, -5.1653e+00
8.52584816e+01, -1.2325e+00, -5.1003e+00
8.33374741e+01, -1.2451e+00, -4.9676e+00
8.14597500e+01, -1.2563e+00, -5.0394e+00
7.96243340e+01, -1.2501e+00, -4.8247e+00
7.78302727e+01, -1.2758e+00, -4.6664e+00
7.60766345e+01, -1.2205e+00, -4.7268e+00
7.43625085e+01, -1.2405e+00, -4.4703e+00
7.26870044e+01, -1.2449e+00, -4.4251e+00
7.10492521e+01, -1.2484e+00, -4.2831e+00
6.94484009e+01, -1.2351e+00, -4.2431e+00
6.78836194e+01, -1.2610e+00, -4.0458e+00
6.63540949e+01, -1.2184e+00, -3.9026e+00
6.48590329e+01, -1.2485e+00, -3.9312e+00
6.33976571e+01, -1.2640e+00, -3.7732e+00
6.19692084e+01, -1.2428e+00, -3.7031e+00
6.05729448e+01, -1.2172e+00, -3.5145e+00
5.92081413e+01, -1.2647e+00, -3.5384e+00
5.78740889e+01, -1.2382e+00, -3.4577e+00
5.65700948e+01, -1.2285e+00, -3.4069e+00
5.52954818e+01, -1.1998e+00, -3.3697e+00
5.40495877e+01, -1.2416e+00, -3.2071e+00
5.28317657e+01, -1.2168e+00, -3.0929e+00
5.16413831e+01, -1.2249e+00, -3.1448e+00
5.04778216e+01, -1.2178e+00, -3.1448e+00
4.93404771e+01, -1.2449e+00, -3.0728e+00
4.82287586e+01, -1.2288e+00, -2.8940e+00
4.71420890e+01, -1.2470e+00, -2.8227e+00
4.60799037e+01, -1.2294e+00, -2.8197e+00
4.50416511e+01, -1.2488e+00, -2.8793e+00
4.40267920e+01, -1.2199e+00, -2.6174e+00
4.30347993e+01, -1.2244e+00, -2.5230e+00
4.20651577e+01, -1.2274e+00, -2.5057e+00
4.11173637e+01, -1.2307e+00, -2.5790e+00
4.01909249e+01, -1.2307e+00, -2.3420e+00
3.92853603e+01, -1.2327e+00, -2.3573e+00
3.84001994e+01, -1.2414e+00, -2.4453e+00
3.75349826e+01, -1.2391e+00, -2.3383e+00
3.66892606e+01, -1.2124e+00, -2.1843e+00
3.58625939e+01, -1.2226e+00, -2.1811e+00
3.50545534e+01, -1.2570e+00, -2.1316e+00
3.42647193e+01, -1.2095e+00, -2.0455e+00
3.34926813e+01, -1.2330e+00, -2.0222e+00
3.27380386e+01, -1.2621e+00, -2.0578e+00
3.20003992e+01, -1.2153e+00, -1.9614e+00
3.12793800e+01, -1.2448e+00, -1.7420e+00
3.05746065e+01, -1.2363e+00, -1.7735e+00
2.98857126e+01, -1.2280e+00, -1.6942e+00
2.92123406e+01, -1.2196e+00, -1.7713e+00
2.85541407e+01, -1.2202e+00, -1.7821e+00
2.79107710e+01, -1.2299e+00, -1.8540e+00
2.72818976e+01, -1.2304e+00, -1.7344e+00
2.66671936e+01, -1.2136e+00, -1.6181e+00
2.60663398e+01, -1.2447e+00, -1.5889e+00
2.54790243e+01, -1.2323e+00, -1.4240e+00
2.49049419e+01, -1.2308e+00, -1.5071e+00
2.43437944e+01, -1.2299e+00, -1.4793e+00
2.37952905e+01, -1.2078e+00, -1.4890e+00
2.32591453e+01, -1.2169e+00, -1.3782e+00
2.27350802e+01, -1.2194e+00, -1.4540e+00
2.22228232e+01, -1.2323e+00, -1.2909e+00
2.17221081e+01, -1.2367e+00, -1.3289e+00
2.12326749e+01, -1.2183e+00, -1.2371e+00
2.07542694e+01, -1.2245e+00, -1.2762e+00
2.02866431e+01, -1.2547e+00, -1.1336e+00
1.98295532e+01, -1.2482e+00, -1.1709e+00
1.93827622e+01, -1.2256e+00, -1.1576e+00
1.89460382e+01, -1.2027e+00, -1.1717e+00
1.85191542e+01, -1.2235e+00, -1.1604e+00
1.81018886e+01, -1.2242e+00, -1.0987e+00
1.76940246e+01, -1.2417e+00, -1.0012e+00
1.72953504e+01, -1.2415e+00, -1.1053e+00
1.69056590e+01, -1.2114e+00, -1.1252e+00
1.65247480e+01, -1.2286e+00, -1.1131e+00
1.61524195e+01, -1.2575e+00, -1.0674e+00
