"t(s)","a(m/s²)"
5.366612458E1,9.766290894E0
5.367611058E1,9.758656769E0
5.368609558E1,9.755962372E0
5.369608158E1,9.770033112E0
5.370606858E1,9.775122528E0
5.371605458E1,9.780511322E0
5.372604221E1,9.756860504E0
5.373602921E1,9.768536224E0
5.374601521E1,9.764494629E0
5.375600121E1,9.768685913E0
5.376598721E1,9.760902100E0
5.377597421E1,9.771529999E0
5.378596021E1,9.761949921E0
5.379594721E1,9.771230621E0
5.380593321E1,9.772727509E0
5.381592021E1,9.760752411E0
5.382590721E1,9.763446808E0
5.383589421E1,9.762997742E0
5.384588121E1,9.762398987E0
5.385586721E1,9.762249298E0
5.386585321E1,9.767638092E0
5.387584221E1,9.779164124E0
5.388583021E1,9.760003967E0
5.389581821E1,9.761800232E0
5.390580621E1,9.770631866E0
5.391579521E1,9.756860504E0
5.392578121E1,9.772128754E0
5.393576721E1,9.762848053E0
5.394575321E1,9.765093384E0
5.395574021E1,9.759854279E0
5.396572621E1,9.760453033E0
5.397571221E1,9.762848053E0
5.398569821E1,9.777218170E0
5.399568421E1,9.774374084E0
5.400567121E1,9.771380310E0
5.401565721E1,9.754016418E0
5.402564421E1,9.763895874E0
5.403563021E1,9.759105835E0
5.404561721E1,9.755513306E0
5.405560421E1,9.762099609E0
5.406559221E1,9.779164124E0
5.407557821E1,9.783654785E0
5.408556421E1,9.770332489E0
5.409555121E1,9.757908325E0
5.410553821E1,9.763895874E0
5.411552521E1,9.758207703E0
5.412551221E1,9.766290894E0
5.413549821E1,9.765991516E0
5.414548521E1,9.749675446E0
5.415547221E1,9.752369843E0
5.416545921E1,9.750423889E0
5.417544521E1,9.774673462E0
5.418543221E1,9.771080933E0
5.419541921E1,9.773625641E0
5.420540521E1,9.778116302E0
5.421539221E1,9.761351166E0
5.422537821E1,9.756561127E0
5.423536521E1,9.760003967E0
5.424535121E1,9.759405212E0
5.425533721E1,9.768685913E0
5.426532521E1,9.744286652E0
5.427531221E1,9.765392761E0
5.428529921E1,9.772577820E0
5.429528621E1,9.769584045E0
5.430527321E1,9.762848053E0
5.431525921E1,9.758806458E0
5.432524721E1,9.761500854E0
5.433523421E1,9.759255524E0
5.434522121E1,9.776020660E0
5.435520921E1,9.780361633E0
5.436519621E1,9.772577820E0
5.437518421E1,9.752818909E0
5.438517221E1,9.770033112E0
5.439515821E1,9.770631866E0
5.440514521E1,9.775571594E0
5.441513221E1,9.778864746E0
5.442511921E1,9.770631866E0
5.443510621E1,9.766889648E0
5.444509321E1,9.765243073E0
5.445507921E1,9.758806458E0
5.446506521E1,9.761051788E0
5.447505321E1,9.767189026E0
5.448503921E1,9.768087158E0
5.449502521E1,9.784253540E0
5.450501221E1,9.768236847E0
5.451499821E1,9.757159882E0
5.452498521E1,9.736502838E0
5.453497221E1,9.763297119E0
5.454495821E1,9.766889648E0
5.455494421E1,9.771230621E0
5.456493121E1,9.770781555E0
5.457491721E1,9.765392761E0
5.458490421E1,9.771829376E0
5.459489021E1,9.774673462E0
5.460487721E1,9.760602722E0
5.461486421E1,9.782008209E0
5.462485121E1,9.775421906E0
5.463483821E1,9.774523773E0
5.464482521E1,9.771080933E0
5.465481021E1,9.759854279E0
5.466479721E1,9.782906342E0
5.467478421E1,9.770631866E0
5.468477021E1,9.758806458E0
5.469475521E1,9.768087158E0
5.470474221E1,9.771529999E0
5.471472821E1,9.763446808E0
5.472471408E1,9.768685913E0
5.473470008E1,9.767787781E0
5.474468608E1,9.754465485E0
5.475467208E1,9.768087158E0
5.476466008E1,9.772877197E0
5.477464708E1,9.777367859E0
5.478463408E1,9.761351166E0
5.479462208E1,9.765841827E0
5.480460908E1,9.754166107E0
5.481459508E1,9.773625641E0
5.482458108E1,9.766889648E0
5.483456708E1,9.760602722E0
5.484455408E1,9.770781555E0
5.485454108E1,9.755812683E0
5.486452708E1,9.760752411E0
5.487451408E1,9.776918793E0
5.488450108E1,9.760902100E0
5.489448908E1,9.763297119E0
5.490447608E1,9.761351166E0
5.491446308E1,9.759105835E0
5.492445008E1,9.762848053E0
5.493443608E1,9.777667236E0
5.494442208E1,9.764344940E0
5.495440908E1,9.761800232E0
5.496439508E1,9.770781555E0
5.497438208E1,9.775272217E0
5.498436808E1,9.787097626E0
5.499435408E1,9.775721283E0
5.500434008E1,9.754166107E0
5.501432708E1,9.751771088E0
5.502431308E1,9.751172333E0
5.503429808E1,9.762548676E0
5.504428408E1,9.755213928E0
5.505427008E1,9.776918793E0
5.506425508E1,9.775721283E0
5.507424108E1,9.766889648E0
5.508422708E1,9.767189026E0
5.509421208E1,9.768386536E0
5.510419808E1,9.770332489E0
5.511418608E1,9.782457275E0
5.512417308E1,9.755962372E0
5.513415808E1,9.774074707E0
5.514414408E1,9.754914551E0
5.515413008E1,9.755962372E0
5.516411608E1,9.756710815E0
5.517410208E1,9.752369843E0
5.518408708E1,9.773026886E0
5.519407308E1,9.773326263E0
5.520406008E1,9.763596497E0
5.521404608E1,9.758806458E0
5.522403308E1,9.769434357E0
5.523401808E1,9.760752411E0
5.524400408E1,9.754465485E0
5.525399008E1,9.774074707E0
5.526397708E1,9.785301361E0
5.527396308E1,9.770332489E0
5.528395008E1,9.761351166E0
5.529393708E1,9.761351166E0
5.530392508E1,9.761051788E0
5.531391208E1,9.746981049E0
5.532389908E1,9.765692139E0
5.533388608E1,9.775721283E0
5.534387308E1,9.767937469E0
5.535386008E1,9.784852295E0
5.536384808E1,9.774523773E0
5.537383408E1,9.768087158E0
5.538382008E1,9.770033112E0
5.539380708E1,9.775721283E0
5.540379308E1,9.780211945E0
5.541377908E1,9.780661011E0
5.542376508E1,9.771529999E0
5.543375208E1,9.771080933E0
5.544373808E1,9.746382294E0
5.545372508E1,9.763895874E0
5.546371208E1,9.770182800E0
5.547369808E1,9.764045563E0
5.548368408E1,9.775421906E0
5.549367008E1,9.765392761E0
5.550365608E1,9.772428131E0
5.551364208E1,9.756860504E0
5.552362808E1,9.767488403E0
5.553361408E1,9.774972839E0
5.554359908E1,9.776469727E0
5.555358508E1,9.772278442E0
5.556357108E1,9.780361633E0
5.557355808E1,9.770781555E0
5.558354408E1,9.759405212E0
5.559353008E1,9.757159882E0
5.560351708E1,9.764195251E0
5.561350308E1,9.779762878E0
5.562348808E1,9.767189026E0
5.563347308E1,9.777218170E0
5.564345908E1,9.763446808E0
5.565344508E1,9.760153656E0
5.566343008E1,9.759854279E0
5.567341608E1,9.759105835E0
5.568340208E1,9.776918793E0
5.569338708E1,9.768685913E0
5.570337208E1,9.760003967E0
5.571335708E1,9.756561127E0
5.572334337E1,9.769284668E0
5.573332837E1,9.756261749E0
5.574331437E1,9.764494629E0
5.575330037E1,9.778415680E0
5.576328537E1,9.762249298E0
5.577327137E1,9.769733734E0
5.578325837E1,9.764045563E0
5.579324437E1,9.768536224E0
5.580322837E1,9.767189026E0
5.581321337E1,9.761201477E0
5.582319937E1,9.769134979E0
5.583318537E1,9.756261749E0
5.584317037E1,9.756112061E0
5.585315638E1,9.751771088E0
5.586314237E1,9.743238831E0
5.587312837E1,9.747879181E0
5.588311437E1,9.768386536E0
5.589310137E1,9.786947937E0
5.590308737E1,9.777966614E0
5.591307437E1,9.778864746E0
5.592306037E1,9.768835602E0
5.593304637E1,9.774224396E0
5.594303337E1,9.774823151E0
5.595301937E1,9.752669220E0
5.596300537E1,9.755513306E0
5.597299137E1,9.770033112E0
5.598297737E1,9.771679688E0
5.599296337E1,9.762698364E0
5.600294937E1,9.762249298E0
5.601293637E1,9.755662994E0
5.602292137E1,9.760453033E0
5.603290837E1,9.780810699E0
5.604289437E1,9.780511322E0
5.605287937E1,9.775272217E0
5.606286537E1,9.766889648E0
5.607285137E1,9.766739960E0
5.608283737E1,9.763446808E0
5.609282337E1,9.767338715E0
5.610281037E1,9.756112061E0
5.611279537E1,9.773026886E0
5.612278237E1,9.761949921E0
5.613276937E1,9.757459259E0
5.614275537E1,9.776320038E0
5.615274137E1,9.754166107E0
5.616272837E1,9.761650543E0
5.617271437E1,9.782008209E0
5.618270137E1,9.767338715E0
5.619268737E1,9.774523773E0
5.620267337E1,9.779164124E0
5.621265837E1,9.754764862E0
5.622264437E1,9.759105835E0
5.623263037E1,9.773326263E0
5.624261637E1,9.766739960E0
5.625260237E1,9.765841827E0
5.626258837E1,9.768835602E0
5.627257537E1,9.750124512E0
5.628256237E1,9.750124512E0
5.629254937E1,9.758507080E0
5.630253637E1,9.765692139E0
5.631252337E1,9.764195251E0
5.632251037E1,9.784552917E0
5.633249637E1,9.775421906E0
5.634248237E1,9.789492645E0
5.635246937E1,9.767338715E0
5.636245637E1,9.754615173E0
5.637244237E1,9.764794006E0
5.638242937E1,9.752968597E0
5.639241537E1,9.761650543E0
5.640240237E1,9.752669220E0
5.641238937E1,9.770781555E0
5.642237737E1,9.774374084E0
5.643236437E1,9.763446808E0
5.644235137E1,9.754914551E0
5.645233837E1,9.767189026E0
5.646232437E1,9.774374084E0
5.647231137E1,9.773176575E0
5.648229637E1,9.763147430E0
5.649228237E1,9.758207703E0
5.650226837E1,9.760303345E0
5.651225537E1,9.777517548E0
5.652224137E1,9.775571594E0
5.653222737E1,9.774823151E0
5.654221437E1,9.769584045E0
5.655220137E1,9.765392761E0
5.656218837E1,9.765991516E0
5.657217437E1,9.750723267E0
5.658216037E1,9.749076691E0
5.659214637E1,9.754315796E0
5.660213337E1,9.758357391E0
5.661212037E1,9.763596497E0
5.662210637E1,9.764344940E0
5.663209237E1,9.771529999E0
5.664207938E1,9.770781555E0
5.665206537E1,9.761800232E0
5.666205137E1,9.754615173E0
5.667203637E1,9.750723267E0
5.668202237E1,9.770033112E0
5.669200937E1,9.779912567E0
5.670199537E1,9.775421906E0
5.671198137E1,9.768835602E0
5.672196787E1,9.768087158E0
5.673195587E1,9.768536224E0
5.674194187E1,9.769883423E0
5.675192887E1,9.762997742E0
5.676191587E1,9.758806458E0
5.677190187E1,9.774374084E0
5.678188887E1,9.763297119E0
5.679187587E1,9.761500854E0
5.680186187E1,9.757608948E0
5.681184887E1,9.764195251E0
5.682183587E1,9.796378326E0
5.683182187E1,9.785600739E0
5.684180787E1,9.768087158E0
5.685179487E1,9.746831360E0
5.686178087E1,9.760003967E0
5.687176587E1,9.749825134E0
5.688175188E1,9.762848053E0
5.689173787E1,9.768536224E0
5.690172387E1,9.775421906E0
5.691170987E1,9.798623657E0
5.692169687E1,9.789792023E0
5.693168387E1,9.758956146E0
5.694167087E1,9.757908325E0
5.695165787E1,9.777966614E0
5.696164487E1,9.760453033E0
5.697163187E1,9.748777313E0
5.698161887E1,9.757758636E0
5.699160487E1,9.773326263E0
5.700159187E1,9.775421906E0
5.701157787E1,9.770033112E0
5.702156387E1,9.771529999E0
5.703154987E1,9.771529999E0
5.704153587E1,9.781110077E0
5.705152287E1,9.761500854E0
5.706150887E1,9.777816925E0
5.707149587E1,9.779313812E0
5.708148287E1,9.767787781E0
5.709146887E1,9.760303345E0
5.710145487E1,9.760153656E0
5.711144087E1,9.762249298E0
5.712142687E1,9.777517548E0
5.713141287E1,9.773326263E0
5.714139787E1,9.758058014E0
5.715138387E1,9.768835602E0
5.716137087E1,9.761051788E0
5.717135787E1,9.759255524E0
5.718134487E1,9.758806458E0
5.719133187E1,9.763147430E0
5.720131787E1,9.770931244E0
5.721130587E1,9.771080933E0
5.722129187E1,9.767189026E0
5.723127887E1,9.760602722E0
5.724126687E1,9.757309570E0
5.725125587E1,9.759854279E0
5.726124287E1,9.757010193E0
5.727123087E1,9.759105835E0
5.728121887E1,9.768536224E0
5.729120687E1,9.770182800E0
5.730119487E1,9.766440582E0
5.731118187E1,9.758806458E0
5.732116987E1,9.760153656E0
5.733115787E1,9.760303345E0
5.734114487E1,9.769883423E0
5.735113287E1,9.774823151E0
5.736111887E1,9.773625641E0
5.737110487E1,9.759554901E0
5.738109187E1,9.768985291E0
5.739107787E1,9.756860504E0
5.740106387E1,9.755812683E0
5.741104987E1,9.765841827E0
5.742103687E1,9.765841827E0
5.743102487E1,9.763895874E0
5.744101187E1,9.769134979E0
5.745099987E1,9.765093384E0
5.746098687E1,9.760453033E0
5.747097387E1,9.747879181E0
5.748096087E1,9.759854279E0
5.749094687E1,9.757309570E0
5.750093287E1,9.772727509E0
5.751091887E1,9.754914551E0
5.752090587E1,9.757159882E0
5.753089187E1,9.770482178E0
5.754087887E1,9.757608948E0
5.755086487E1,9.763297119E0
5.756085187E1,9.775571594E0
5.757083787E1,9.775721283E0
5.758082387E1,9.767488403E0
5.759080888E1,9.765093384E0
5.760079387E1,9.764045563E0
5.761078087E1,9.762249298E0
5.762076587E1,9.762997742E0
5.763075187E1,9.785151672E0
5.764073687E1,9.777667236E0
5.765072387E1,9.770482178E0
5.766070987E1,9.755513306E0
5.767069487E1,9.741143188E0
5.768068187E1,9.763446808E0
5.769066787E1,9.761949921E0
5.770065287E1,9.773176575E0
5.771063987E1,9.766440582E0
5.772062487E1,9.771080933E0
5.773061158E1,9.786049805E0
5.774059858E1,9.772577820E0
5.775058458E1,9.766290894E0
5.776057058E1,9.754615173E0
5.777055658E1,9.764644318E0
5.778054258E1,9.768536224E0
5.779052858E1,9.766141205E0
5.780051458E1,9.773775330E0
5.781050058E1,9.764344940E0
5.782048558E1,9.751322021E0
5.783047158E1,9.754764862E0
5.784045658E1,9.758956146E0
5.785044358E1,9.763746185E0
5.786042858E1,9.785900116E0
5.787041458E1,9.784403229E0
5.788040058E1,9.769883423E0
5.789038658E1,9.767787781E0
5.790037258E1,9.757758636E0
5.791035958E1,9.754315796E0
5.792034558E1,9.754615173E0
5.793033158E1,9.767638092E0
5.794031758E1,9.758357391E0
5.795030258E1,9.767488403E0
5.796028958E1,9.754016418E0
5.797027558E1,9.757908325E0
5.798026258E1,9.765841827E0
5.799024958E1,9.772428131E0
5.800023658E1,9.775721283E0
5.801022358E1,9.777517548E0
5.802020958E1,9.773475952E0
5.803019458E1,9.769134979E0
5.804018058E1,9.756860504E0
5.805016658E1,9.755513306E0
5.806015358E1,9.760602722E0
5.807013858E1,9.765542450E0
5.808012458E1,9.768087158E0
5.809011058E1,9.754465485E0
5.810009658E1,9.756112061E0
5.811008358E1,9.770332489E0
5.812006958E1,9.759105835E0
5.813005658E1,9.783954163E0
5.814004358E1,9.788444824E0
5.815002958E1,9.766590271E0
5.816001558E1,9.765542450E0
5.817000158E1,9.766290894E0
5.817998758E1,9.770033112E0
5.818997358E1,9.761800232E0
5.819995958E1,9.770631866E0
5.820994658E1,9.756112061E0
5.821993358E1,9.756561127E0
5.822991958E1,9.762698364E0
5.823990458E1,9.763895874E0
5.824989058E1,9.772727509E0
5.825987658E1,9.779313812E0
5.826986258E1,9.780062256E0
5.827985058E1,9.770182800E0
5.828983758E1,9.777367859E0
5.829982458E1,9.775571594E0
5.830981158E1,9.773326263E0
5.831979958E1,9.769584045E0
5.832978758E1,9.758207703E0
5.833977458E1,9.755513306E0
5.834976158E1,9.763596497E0
5.835974958E1,9.769733734E0
5.836973758E1,9.774673462E0
5.837972358E1,9.757309570E0
5.838971058E1,9.760453033E0
5.839969958E1,9.767488403E0
5.840968758E1,9.773775330E0
5.841967658E1,9.772278442E0
5.842966358E1,9.774523773E0
5.843965058E1,9.751471710E0
5.844963658E1,9.763746185E0
5.845962258E1,9.760902100E0
5.846960858E1,9.765243073E0
5.847959458E1,9.768236847E0
5.848957958E1,9.761500854E0
5.849956558E1,9.761650543E0
5.850955158E1,9.765841827E0
5.851953758E1,9.765542450E0
5.852952458E1,9.760153656E0
5.853951058E1,9.771380310E0
5.854949658E1,9.776020660E0
5.855948258E1,9.763895874E0
5.856946858E1,9.763446808E0
5.857945458E1,9.755513306E0
5.858944058E1,9.766141205E0
5.859942658E1,9.753567352E0
5.860941358E1,9.770631866E0
5.861939958E1,9.765841827E0
5.862938658E1,9.785451050E0
5.863937258E1,9.767189026E0
5.864935958E1,9.768536224E0
5.865934558E1,9.771529999E0
5.866933158E1,9.761351166E0
5.867931858E1,9.774673462E0
5.868930458E1,9.772278442E0
5.869929058E1,9.781409454E0
5.870927658E1,9.776170349E0
5.871926258E1,9.755363617E0
5.872924796E1,9.755662994E0
5.873923296E1,9.752070465E0
5.874922096E1,9.747430115E0
5.875920696E1,9.771529999E0
5.876919396E1,9.784552917E0
5.877917996E1,9.774673462E0
5.878916596E1,9.775870972E0
5.879915096E1,9.769284668E0
5.880913796E1,9.764195251E0
5.881912396E1,9.773475952E0
5.882911096E1,9.761500854E0
5.883909696E1,9.770631866E0
5.884908396E1,9.760303345E0
5.885907096E1,9.761800232E0
5.886905696E1,9.755812683E0
5.887904296E1,9.761051788E0
5.888902896E1,9.792336731E0
5.889901496E1,9.774224396E0
5.890900096E1,9.782906342E0
5.891898796E1,9.772877197E0
5.892897396E1,9.753717041E0
5.893895996E1,9.764045563E0
5.894894496E1,9.760003967E0
5.895893096E1,9.754465485E0
5.896891696E1,9.760602722E0
5.897890296E1,9.781110077E0
5.898888896E1,9.760303345E0
5.899887596E1,9.765692139E0
5.900886096E1,9.759255524E0
5.901884696E1,9.765093384E0
5.902883196E1,9.769134979E0
5.903881896E1,9.769883423E0
5.904880496E1,9.776918793E0
5.905879096E1,9.769584045E0
5.906877696E1,9.770631866E0
5.907876296E1,9.770182800E0
5.908874996E1,9.757758636E0
5.909873596E1,9.757758636E0
5.910872096E1,9.776769104E0
5.911870696E1,9.769733734E0
5.912869396E1,9.765243073E0
5.913868096E1,9.765692139E0
5.914866696E1,9.769883423E0
5.915865396E1,9.781259766E0
5.916864096E1,9.774074707E0
5.917862896E1,9.768835602E0
5.918861596E1,9.758507080E0
5.919860096E1,9.756561127E0
5.920858696E1,9.766739960E0
5.921857296E1,9.760902100E0
5.922855996E1,9.766290894E0
5.923854496E1,9.759704590E0
5.924853096E1,9.764494629E0
5.925851596E1,9.755213928E0
5.926850296E1,9.760153656E0
5.927848996E1,9.774074707E0
5.928847496E1,9.765542450E0
5.929846096E1,9.764644318E0
5.930844696E1,9.767338715E0
5.931843296E1,9.777517548E0
5.932841796E1,9.764943695E0
5.933840396E1,9.765093384E0
5.934839096E1,9.761051788E0
5.935837796E1,9.770033112E0
5.936836496E1,9.763147430E0
5.937835096E1,9.769584045E0
5.938833596E1,9.762848053E0
5.939832296E1,9.757159882E0
5.940830796E1,9.771080933E0
5.941829396E1,9.773026886E0
5.942827996E1,9.773625641E0
5.943826596E1,9.771230621E0
5.944825196E1,9.754016418E0
5.945823796E1,9.758207703E0
5.946822496E1,9.771529999E0
5.947821296E1,9.765243073E0
5.948819896E1,9.751022644E0
5.949818496E1,9.762249298E0
5.950817096E1,9.761949921E0
5.951815696E1,9.763297119E0
5.952814396E1,9.755962372E0
5.953813096E1,9.767338715E0
5.954811796E1,9.775421906E0
5.955810396E1,9.762249298E0
5.956808896E1,9.769733734E0
5.957807696E1,9.770631866E0
5.958806296E1,9.767488403E0
5.959804896E1,9.758058014E0
5.960803596E1,9.772577820E0
5.961802296E1,9.764943695E0
5.962800896E1,9.772428131E0
5.963799596E1,9.774374084E0
5.964798296E1,9.756710815E0
5.965796896E1,9.757608948E0
5.966795596E1,9.756860504E0
5.967794296E1,9.760303345E0
5.968792996E1,9.764195251E0
5.969791696E1,9.779164124E0
5.970790496E1,9.788295135E0
5.971789096E1,9.783954163E0
5.972787771E1,9.777068481E0
5.973786471E1,9.769434357E0
5.974785071E1,9.777517548E0
5.975783971E1,9.755513306E0
5.976782571E1,9.751172333E0
5.977781271E1,9.747130737E0
5.978779971E1,9.755962372E0
5.979778571E1,9.782008209E0
5.980777271E1,9.766141205E0
5.981775971E1,9.765392761E0
5.982774571E1,9.762997742E0
5.983773271E1,9.764644318E0
5.984772071E1,9.766590271E0
5.985770771E1,9.765991516E0
5.986769671E1,9.774074707E0
5.987768371E1,9.772428131E0
5.988767171E1,9.761800232E0
5.989765871E1,9.751621399E0
5.990764571E1,9.757608948E0
5.991763371E1,9.761351166E0
5.992761971E1,9.758806458E0
5.993760771E1,9.755213928E0
5.994759371E1,9.756261749E0
5.995757971E1,9.751621399E0
5.996756671E1,9.765392761E0
5.997755371E1,9.753567352E0
5.998754171E1,9.773775330E0
5.999752771E1,9.773925018E0
6.000751471E1,9.768386536E0
6.001750171E1,9.770931244E0
6.002748871E1,9.763596497E0
6.003747571E1,9.745783539E0
6.004746171E1,9.765841827E0
6.005744971E1,9.782008209E0
6.006743671E1,9.763895874E0
6.007742371E1,9.733509064E0
6.008741171E1,9.741292877E0
6.009739871E1,9.805808716E0
6.010738471E1,9.795779572E0
6.011737171E1,9.768386536E0
6.012735771E1,9.769883423E0
6.013734471E1,9.776769104E0
6.014733171E1,9.764644318E0
6.015731971E1,9.759255524E0
6.016730671E1,9.776619415E0
6.017729371E1,9.764794006E0
6.018728071E1,9.761201477E0
6.019726971E1,9.778116302E0
6.020725671E1,9.765692139E0
6.021724371E1,9.771529999E0
6.022723071E1,9.767338715E0
6.023721871E1,9.783355408E0
6.024720571E1,9.765093384E0
6.025719271E1,9.760303345E0
6.026717971E1,9.778715057E0
6.027716671E1,9.753118286E0
6.028715371E1,9.760752411E0
6.029714071E1,9.763596497E0
6.030712771E1,9.774972839E0
6.031711571E1,9.776918793E0
6.032710271E1,9.778415680E0
6.033709071E1,9.755064240E0
6.034707671E1,9.765841827E0
6.035706371E1,9.760902100E0
6.036704971E1,9.761351166E0
6.037703571E1,9.764045563E0
6.038702171E1,9.766141205E0
6.039700871E1,9.772428131E0
6.040699471E1,9.764943695E0
6.041698071E1,9.758656769E0
6.042696771E1,9.758806458E0
6.043695471E1,9.772577820E0
6.044694071E1,9.772428131E0
6.045692771E1,9.755962372E0
6.046691571E1,9.769134979E0
6.047690271E1,9.760303345E0
6.048688971E1,9.763446808E0
6.049687771E1,9.762099609E0
6.050686471E1,9.760453033E0
6.051685171E1,9.771380310E0
6.052683871E1,9.781259766E0
6.053682671E1,9.748927002E0
6.054681371E1,9.761949921E0
6.055680171E1,9.768985291E0
6.056678871E1,9.769434357E0
6.057677471E1,9.790690155E0
6.058676071E1,9.782906342E0
6.059674671E1,9.773625641E0
6.060673271E1,9.752369843E0
6.061671771E1,9.751322021E0
6.062670471E1,9.764494629E0
6.063669071E1,9.778415680E0
6.064667771E1,9.786648560E0
6.065666471E1,9.769134979E0
6.066665071E1,9.755213928E0
6.067663771E1,9.761800232E0
6.068662471E1,9.745334473E0
6.069661071E1,9.775721283E0
6.070659771E1,9.769733734E0
6.071658471E1,9.771080933E0
6.072657200E1,9.738299103E0
6.073655800E1,9.763746185E0
6.074654600E1,9.760902100E0
6.075653200E1,9.766440582E0
6.076651900E1,9.780361633E0
6.077650500E1,9.782457275E0
6.078649100E1,9.776170349E0
6.079647900E1,9.769434357E0
6.080646600E1,9.770631866E0
6.081645200E1,9.769134979E0
6.082644000E1,9.776469727E0
6.083642600E1,9.774523773E0
6.084641400E1,9.748178558E0
6.085640100E1,9.765841827E0
6.086638800E1,9.756561127E0
6.087637400E1,9.748178558E0
6.088636000E1,9.768386536E0
6.089634600E1,9.776769104E0
6.090633300E1,9.770931244E0
6.091632100E1,9.771080933E0
6.092630800E1,9.765991516E0
6.093629400E1,9.780661011E0
6.094628000E1,9.770781555E0
6.095626600E1,9.771979065E0
6.096625100E1,9.764045563E0
6.097623900E1,9.738748169E0
6.098622600E1,9.756710815E0
6.099621300E1,9.756561127E0
6.100620000E1,9.785451050E0
6.101618800E1,9.726024628E0
6.102617300E1,9.648036804E0
6.103616000E1,9.800270233E0
6.104614600E1,9.816735992E0
6.105613400E1,9.849517822E0
6.106611800E1,9.849817200E0
6.107609400E1,9.783804474E0
6.108606400E1,9.773475952E0
6.109603400E1,9.707163849E0
6.110600300E1,9.683513031E0
6.111597300E1,9.766141205E0
