	mass_A
t	x
2.654667E1	-7.990298E1
2.655167E1	-7.947853E1
2.655500E1	-7.851516E1
2.656000E1	-7.894300E1
2.656333E1	-7.730788E1
2.656833E1	-7.790360E1
2.657167E1	-7.641200E1
2.657667E1	-7.660496E1
2.658000E1	-7.564266E1
2.658500E1	-7.505220E1
2.658833E1	-7.536647E1
2.659333E1	-7.397223E1
2.659667E1	-7.404020E1
2.660167E1	-7.372016E1
2.660500E1	-7.314128E1
2.661000E1	-7.215200E1
2.661333E1	-7.208970E1
2.661667E1	-7.079962E1
2.662167E1	-7.030990E1
2.662500E1	-7.018600E1
2.663000E1	-6.879752E1
2.663333E1	-6.807481E1
2.663833E1	-6.789156E1
2.664167E1	-6.716722E1
2.664667E1	-6.609461E1
2.665000E1	-6.558444E1
2.665500E1	-6.517711E1
2.665833E1	-6.393853E1
2.666333E1	-6.248473E1
2.666667E1	-6.162749E1
2.667167E1	-6.068429E1
2.667500E1	-5.968537E1
2.668000E1	-5.902651E1
2.668333E1	-5.824891E1
2.668833E1	-5.761999E1
2.669167E1	-5.735243E1
2.669667E1	-5.655529E1
2.670000E1	-5.414996E1
2.670500E1	-5.329680E1
2.670833E1	-5.323097E1
2.671333E1	-5.313673E1
2.671667E1	-5.143053E1
2.672167E1	-5.029848E1
2.672500E1	-4.936670E1
2.673000E1	-4.867764E1
2.673333E1	-4.815157E1
2.673833E1	-4.684273E1
2.674167E1	-4.646598E1
2.674667E1	-4.471359E1
2.675000E1	-4.378121E1
2.675500E1	-4.303454E1
2.675833E1	-4.184332E1
2.676333E1	-4.118480E1
2.676667E1	-3.969457E1
2.677167E1	-3.909422E1
2.677500E1	-3.820537E1
2.678000E1	-3.696759E1
2.678333E1	-3.568459E1
2.678833E1	-3.500796E1
2.679167E1	-3.356621E1
2.679667E1	-3.241057E1
2.680000E1	-3.113114E1
2.680500E1	-2.941419E1
2.680833E1	-2.916516E1
2.681333E1	-2.803700E1
2.681667E1	-2.672824E1
2.682167E1	-2.517110E1
2.682500E1	-2.392526E1
2.683000E1	-2.349159E1
2.683333E1	-2.243009E1
2.683833E1	-2.145858E1
2.684167E1	-1.983773E1
2.684667E1	-1.841272E1
2.685000E1	-1.692509E1
2.685500E1	-1.606180E1
2.685833E1	-1.497829E1
2.686333E1	-1.417601E1
2.686667E1	-1.298775E1
2.687167E1	-1.185338E1
2.687500E1	-1.042314E1
2.688000E1	-8.629317E0
2.688333E1	-8.008096E0
2.688833E1	-6.650803E0
2.689167E1	-5.114701E0
2.689667E1	-3.984518E0
2.690000E1	-3.332210E0
2.690500E1	-2.372869E0
2.690833E1	-1.279049E0
2.691333E1	-6.065552E-2
2.691667E1	1.583616E0
2.692167E1	3.606627E0
2.692500E1	3.504989E0
2.693000E1	5.098912E0
2.693333E1	7.001336E0
2.693833E1	7.941601E0
2.694167E1	8.917107E0
2.694667E1	1.034455E1
2.695000E1	1.185440E1
2.695500E1	1.276255E1
2.695833E1	1.392602E1
2.696333E1	1.569909E1
2.696667E1	1.701224E1
2.697167E1	1.795552E1
2.697500E1	1.937908E1
2.698000E1	2.112446E1
2.698333E1	2.230573E1
2.698833E1	2.361907E1
2.699167E1	2.529314E1
2.699667E1	2.624509E1
2.700000E1	2.791344E1
2.700333E1	2.866708E1
2.700833E1	3.002893E1
2.701167E1	3.107029E1
2.701667E1	3.325311E1
2.702000E1	3.373809E1
2.702500E1	3.517808E1
2.702833E1	3.677784E1
2.703333E1	3.846242E1
2.703667E1	3.923693E1
2.704167E1	4.070822E1
2.704500E1	4.239208E1
2.705000E1	4.295605E1
2.705333E1	4.395772E1
2.705833E1	4.514298E1
2.706167E1	4.689327E1
2.706667E1	4.831996E1
2.707000E1	4.906187E1
2.707500E1	5.091536E1
2.707833E1	5.241184E1
2.708333E1	5.343594E1
2.708667E1	5.397177E1
2.709167E1	5.549118E1
2.709500E1	5.694924E1
2.710000E1	5.807859E1
2.710333E1	5.959071E1
2.710833E1	5.992924E1
2.711167E1	6.082621E1
2.711667E1	6.210824E1
2.712000E1	6.364087E1
2.712500E1	6.496837E1
2.712833E1	6.626615E1
2.713333E1	6.689921E1
2.713667E1	6.786390E1
2.714167E1	6.911552E1
2.714500E1	6.999679E1
2.715000E1	7.107482E1
2.715333E1	7.251976E1
2.715833E1	7.363801E1
2.716167E1	7.507057E1
2.716667E1	7.625440E1
2.717000E1	7.672357E1
2.717500E1	7.781177E1
2.717833E1	7.871086E1
2.718333E1	7.991983E1
2.718667E1	8.142319E1
2.719167E1	8.178614E1
2.719500E1	8.279317E1
2.720000E1	8.388114E1
2.720333E1	8.517904E1
2.720833E1	8.587592E1
2.721167E1	8.692738E1
2.721667E1	8.833084E1
2.722000E1	8.878216E1
2.722500E1	9.024051E1
2.722833E1	9.076414E1
2.723333E1	9.205128E1
2.723667E1	9.300310E1
2.724167E1	9.388995E1
2.724500E1	9.474870E1
2.725000E1	9.543342E1
2.725333E1	9.599270E1
2.725833E1	9.733594E1
2.726167E1	9.861455E1
2.726667E1	9.955117E1
2.727000E1	1.005537E2
2.727500E1	1.013678E2
2.727833E1	1.018256E2
2.728333E1	1.018604E2
2.728667E1	1.031013E2
2.729167E1	1.038963E2
2.729500E1	1.044940E2
2.730000E1	1.049553E2
2.730333E1	1.060241E2
2.730833E1	1.057217E2
2.731167E1	1.070958E2
2.731667E1	1.077537E2
2.732000E1	1.079343E2
2.732500E1	1.088562E2
2.732833E1	1.087677E2
2.733333E1	1.097915E2
2.733667E1	1.100840E2
2.734167E1	1.115538E2
2.734500E1	1.114408E2
2.735000E1	1.116395E2
2.735333E1	1.123560E2
2.735833E1	1.127755E2
2.736167E1	1.133114E2
2.736667E1	1.143925E2
2.737000E1	1.149367E2
2.737500E1	1.146771E2
2.737833E1	1.151031E2
2.738333E1	1.164063E2
2.738667E1	1.158419E2
2.739000E1	1.168113E2
2.739500E1	1.173629E2
2.739833E1	1.170783E2
2.740333E1	1.182067E2
2.740667E1	1.180075E2
2.741167E1	1.179769E2
2.741500E1	1.182775E2
2.742000E1	1.191026E2
2.742333E1	1.187165E2
2.742833E1	1.189029E2
2.743167E1	1.191624E2
2.743667E1	1.196982E2
2.744000E1	1.200459E2
2.744500E1	1.200923E2
2.744833E1	1.201460E2
2.745333E1	1.202867E2
2.745667E1	1.205768E2
2.746167E1	1.209876E2
2.746500E1	1.208249E2
2.747000E1	1.207441E2
2.747333E1	1.210671E2
2.747833E1	1.212430E2
2.748167E1	1.212269E2
2.748667E1	1.208431E2
2.749000E1	1.213539E2
2.749500E1	1.215172E2
2.749833E1	1.215134E2
2.750333E1	1.216671E2
2.750667E1	1.215954E2
2.751167E1	1.203290E2
2.751500E1	1.216714E2
2.752000E1	1.211754E2
2.752333E1	1.214291E2
2.752833E1	1.210724E2
2.753167E1	1.212569E2
2.753667E1	1.209811E2
2.754000E1	1.196393E2
2.754500E1	1.204741E2
2.754833E1	1.204484E2
2.755333E1	1.201454E2
2.755667E1	1.193906E2
2.756167E1	1.185240E2
2.756500E1	1.190403E2
2.757000E1	1.177032E2
2.757333E1	1.186254E2
2.757833E1	1.171447E2
2.758167E1	1.163445E2
2.758667E1	1.169370E2
2.759000E1	1.154278E2
2.759500E1	1.148417E2
2.759833E1	1.153588E2
2.760333E1	1.139711E2
2.760667E1	1.141209E2
2.761167E1	1.129295E2
2.761500E1	1.127880E2
2.762000E1	1.122289E2
2.762333E1	1.111437E2
2.762833E1	1.111749E2
2.763167E1	1.103940E2
2.763667E1	1.100531E2
2.764000E1	1.091182E2
2.764500E1	1.088840E2
2.764833E1	1.084569E2
2.765333E1	1.069743E2
2.765667E1	1.060733E2
2.766167E1	1.062513E2
2.766500E1	1.048636E2
2.767000E1	1.037670E2
2.767333E1	1.029774E2
2.767833E1	1.020931E2
2.768167E1	1.020661E2
2.768667E1	1.008026E2
2.769000E1	9.992628E1
2.769500E1	9.884572E1
2.769833E1	9.790345E1
2.770333E1	9.711219E1
2.770667E1	9.648717E1
2.771167E1	9.620759E1
2.771500E1	9.485541E1
2.772000E1	9.387048E1
2.772333E1	9.292571E1
2.772833E1	9.201690E1
2.773167E1	9.078928E1
2.773667E1	8.995754E1
2.774000E1	8.924619E1
2.774500E1	8.791549E1
2.774833E1	8.703247E1
2.775333E1	8.587546E1
2.775667E1	8.498809E1
2.776167E1	8.411649E1
2.776500E1	8.299668E1
2.777000E1	8.202606E1
2.777333E1	8.111591E1
2.777833E1	7.995087E1
2.778167E1	7.894358E1
2.778500E1	7.795496E1
2.779000E1	7.713765E1
2.779333E1	7.601510E1
2.779833E1	7.514037E1
2.780167E1	7.412743E1
2.780667E1	7.311556E1
2.781000E1	7.226755E1
2.781500E1	7.079899E1
2.781833E1	7.037612E1
2.782333E1	6.921340E1
2.782667E1	6.815330E1
2.783167E1	6.702911E1
2.783500E1	6.550709E1
2.784000E1	6.441027E1
2.784333E1	6.301250E1
2.784833E1	6.219909E1
2.785167E1	6.141336E1
2.785667E1	6.006594E1
2.786000E1	5.939369E1
2.786500E1	5.783169E1
2.786833E1	5.618420E1
2.787333E1	5.494796E1
2.787667E1	5.423189E1
2.788167E1	5.315527E1
2.788500E1	5.166416E1
2.789000E1	5.014828E1
2.789333E1	4.891812E1
2.789833E1	4.801565E1
2.790167E1	4.631139E1
2.790667E1	4.502537E1
2.791000E1	4.419441E1
2.791500E1	4.314768E1
2.791833E1	4.178260E1
2.792333E1	3.989009E1
2.792667E1	3.926496E1
2.793167E1	3.794249E1
2.793500E1	3.618091E1
2.794000E1	3.501194E1
2.794333E1	3.399859E1
2.794833E1	3.215948E1
2.795167E1	3.084261E1
2.795667E1	2.985118E1
2.796000E1	2.824517E1
2.796500E1	2.705044E1
2.796833E1	2.633257E1
2.797333E1	2.516937E1
2.797667E1	2.366647E1
2.798167E1	2.207360E1
2.798500E1	2.091036E1
2.799000E1	1.992470E1
2.799333E1	1.840152E1
2.799833E1	1.732326E1
2.800167E1	1.640498E1
2.800667E1	1.473062E1
2.801000E1	1.325724E1
2.801500E1	1.199268E1
2.801833E1	1.124367E1
2.802333E1	9.660734E0
2.802667E1	8.058264E0
2.803167E1	7.486990E0
2.803500E1	6.495514E0
2.804000E1	4.914598E0
2.804333E1	3.304816E0
2.804833E1	1.582408E0
2.805167E1	1.013180E0
2.805667E1	-6.597475E-1
2.806000E1	-2.334137E0
2.806500E1	-3.027798E0
2.806833E1	-4.587561E0
2.807333E1	-5.898534E0
2.807667E1	-7.223059E0
2.808167E1	-8.048992E0
2.808500E1	-9.401773E0
2.809000E1	-1.112870E1
2.809333E1	-1.179327E1
2.809833E1	-1.236912E1
2.810167E1	-1.371268E1
2.810667E1	-1.470342E1
2.811000E1	-1.629561E1
2.811500E1	-1.792797E1
2.811833E1	-1.882446E1
2.812333E1	-1.951236E1
2.812667E1	-2.040770E1
2.813167E1	-2.107462E1
2.813500E1	-2.217176E1
2.814000E1	-2.375512E1
2.814333E1	-2.501973E1
2.814833E1	-2.650256E1
2.815167E1	-2.755083E1
2.815667E1	-2.925111E1
2.816000E1	-2.991649E1
2.816500E1	-3.094185E1
2.816833E1	-3.196853E1
2.817167E1	-3.331795E1
2.817667E1	-3.404579E1
2.818000E1	-3.578669E1
2.818500E1	-3.647428E1
2.818833E1	-3.805525E1
2.819333E1	-3.924228E1
2.819667E1	-3.989008E1
2.820167E1	-4.067703E1
2.820500E1	-4.243408E1
2.821000E1	-4.267858E1
2.821333E1	-4.446281E1
2.821833E1	-4.461953E1
2.822167E1	-4.646084E1
2.822667E1	-4.761637E1
2.823000E1	-4.727063E1
2.823500E1	-4.906280E1
2.823833E1	-4.985081E1
2.824333E1	-5.084948E1
2.824667E1	-5.202598E1
2.825167E1	-5.298408E1
2.825500E1	-5.394667E1
2.826000E1	-5.502877E1
2.826333E1	-5.576566E1
2.826833E1	-5.628249E1
2.827167E1	-5.719159E1
2.827667E1	-5.824238E1
2.828000E1	-5.879905E1
2.828500E1	-5.975815E1
2.828833E1	-6.063738E1
2.829333E1	-6.099751E1
2.829667E1	-6.193061E1
2.830167E1	-6.279411E1
2.830500E1	-6.369577E1
2.831000E1	-6.376084E1
2.831333E1	-6.505568E1
2.831833E1	-6.582551E1
2.832167E1	-6.598336E1
2.832667E1	-6.670494E1
2.833000E1	-6.826527E1
2.833500E1	-6.829487E1
2.833833E1	-6.891597E1
2.834333E1	-6.980809E1
2.834667E1	-7.008017E1
2.835167E1	-7.106418E1
2.835500E1	-7.158353E1
2.836000E1	-7.187779E1
2.836333E1	-7.286834E1
2.836833E1	-7.252499E1
2.837167E1	-7.352744E1
2.837667E1	-7.414287E1
2.838000E1	-7.471592E1
2.838500E1	-7.488263E1
2.838833E1	-7.557704E1
2.839333E1	-7.589254E1
2.839667E1	-7.635203E1
2.840167E1	-7.693226E1
2.840500E1	-7.678840E1
2.841000E1	-7.773731E1
2.841333E1	-7.791969E1
2.841833E1	-7.795685E1
2.842167E1	-7.868011E1
2.842667E1	-7.872450E1
2.843000E1	-7.868957E1
2.843500E1	-7.915095E1
2.843833E1	-8.013178E1
2.844333E1	-7.994159E1
2.844667E1	-8.012075E1
2.845167E1	-8.122783E1
2.845500E1	-8.046220E1
2.846000E1	-8.042292E1
2.846333E1	-8.078055E1
2.846833E1	-8.081660E1
2.847167E1	-8.124367E1
2.847667E1	-8.144338E1
2.848000E1	-8.243779E1
2.848500E1	-8.208751E1
2.848833E1	-8.247178E1
2.849333E1	-8.256356E1
2.849667E1	-8.285828E1
2.850167E1	-8.262998E1
2.850500E1	-8.311046E1
2.851000E1	-8.292678E1
2.851333E1	-8.324361E1
2.851833E1	-8.291694E1
2.852167E1	-8.304245E1
2.852667E1	-8.281268E1
2.853000E1	-8.298639E1
2.853500E1	-8.274078E1
2.853833E1	-8.336510E1
2.854333E1	-8.267782E1
2.854667E1	-8.338231E1
2.855167E1	-8.319847E1
2.855500E1	-8.306165E1
2.856000E1	-8.275695E1
2.856333E1	-8.269497E1
2.856667E1	-8.200036E1
2.857167E1	-8.182294E1
2.857500E1	-8.180353E1
2.858000E1	-8.202166E1
2.858333E1	-8.110250E1
2.858833E1	-8.078577E1
2.859167E1	-8.088189E1
2.859667E1	-8.063504E1
2.860000E1	-8.010174E1
2.860500E1	-8.024783E1
2.860833E1	-7.971188E1
2.861333E1	-7.910850E1
2.861667E1	-7.918950E1
2.862167E1	-7.923274E1
2.862500E1	-7.805573E1
2.863000E1	-7.777694E1
2.863333E1	-7.694200E1
2.863833E1	-7.709905E1
2.864167E1	-7.641058E1
2.864667E1	-7.612815E1
2.865000E1	-7.597962E1
2.865500E1	-7.494602E1
2.865833E1	-7.464270E1
2.866333E1	-7.413278E1
2.866667E1	-7.385892E1
2.867167E1	-7.323506E1
2.867500E1	-7.301561E1
2.868000E1	-7.147981E1
2.868333E1	-7.100265E1
2.868833E1	-7.080009E1
2.869167E1	-6.985343E1
2.869667E1	-6.862689E1
2.870000E1	-6.831950E1
2.870500E1	-6.799348E1
2.870833E1	-6.681472E1
2.871333E1	-6.642579E1
2.871667E1	-6.604951E1
2.872167E1	-6.484002E1
2.872500E1	-6.449697E1
2.873000E1	-6.393080E1
2.873333E1	-6.348508E1
2.873833E1	-6.133596E1
2.874167E1	-6.062843E1
2.874667E1	-5.998261E1
2.875000E1	-5.967757E1
2.875500E1	-5.903237E1
2.875833E1	-5.799914E1
2.876333E1	-5.673110E1
2.876667E1	-5.586947E1
2.877167E1	-5.501477E1
2.877500E1	-5.453892E1
2.878000E1	-5.362359E1
2.878333E1	-5.264837E1
2.878833E1	-5.189011E1
2.879167E1	-5.110207E1
2.879667E1	-4.952330E1
2.880000E1	-4.851853E1
2.880500E1	-4.756209E1
2.880833E1	-4.657844E1
2.881333E1	-4.624925E1
2.881667E1	-4.480402E1
2.882167E1	-4.423847E1
2.882500E1	-4.253254E1
2.883000E1	-4.242300E1
2.883333E1	-4.064503E1
2.883833E1	-3.985134E1
2.884167E1	-3.927419E1
2.884667E1	-3.814584E1
2.885000E1	-3.656858E1
2.885500E1	-3.613853E1
2.885833E1	-3.502941E1
2.886333E1	-3.383429E1
2.886667E1	-3.332211E1
2.887167E1	-3.249487E1
2.887500E1	-3.155389E1
2.888000E1	-3.054659E1
2.888333E1	-2.947788E1
2.888833E1	-2.852465E1
2.889167E1	-2.731214E1
2.889667E1	-2.574842E1
2.890000E1	-2.463820E1
2.890500E1	-2.286536E1
2.890833E1	-2.178059E1
2.891333E1	-2.118422E1
2.891667E1	-1.980103E1
2.892167E1	-1.847406E1
2.892500E1	-1.727968E1
2.893000E1	-1.555914E1
2.893333E1	-1.521134E1
2.893833E1	-1.389596E1
2.894167E1	-1.250021E1
2.894667E1	-1.038029E1
2.895000E1	-1.023950E1
2.895333E1	-9.367501E0
2.895833E1	-8.404669E0
2.896167E1	-6.891309E0
2.896667E1	-5.023513E0
2.897000E1	-3.885285E0
2.897500E1	-3.385825E0
2.897833E1	-1.940977E0
2.898333E1	-8.346102E-2
2.898667E1	1.027639E0
2.899167E1	1.621564E0
2.899500E1	2.737910E0
2.900000E1	3.996345E0
2.900333E1	5.219583E0
2.900833E1	6.894197E0
2.901167E1	8.284445E0
2.901667E1	8.905784E0
2.902000E1	9.910168E0
2.902500E1	1.174246E1
2.902833E1	1.337554E1
2.903333E1	1.382090E1
2.903667E1	1.568264E1
2.904167E1	1.670733E1
2.904500E1	1.763558E1
2.905000E1	1.865079E1
2.905333E1	1.964619E1
2.905833E1	2.069899E1
2.906167E1	2.297910E1
2.906667E1	2.383483E1
2.907000E1	2.529187E1
2.907500E1	2.641344E1
2.907833E1	2.849105E1
2.908333E1	2.878160E1
2.908667E1	3.011464E1
2.909167E1	3.213039E1
2.909500E1	3.243741E1
2.910000E1	3.342604E1
2.910333E1	3.477806E1
2.910833E1	3.656013E1
2.911167E1	3.832816E1
2.911667E1	3.899446E1
2.912000E1	3.976269E1
2.912500E1	4.128789E1
2.912833E1	4.300083E1
2.913333E1	4.418539E1
2.913667E1	4.521259E1
2.914167E1	4.663810E1
2.914500E1	4.800983E1
2.915000E1	4.930657E1
2.915333E1	4.947741E1
2.915833E1	5.060400E1
2.916167E1	5.209836E1
2.916667E1	5.368897E1
2.917000E1	5.511969E1
2.917500E1	5.589636E1
2.917833E1	5.704976E1
2.918333E1	5.829116E1
2.918667E1	6.015152E1
2.919167E1	6.122463E1
2.919500E1	6.223530E1
2.920000E1	6.369028E1
2.920333E1	6.481321E1
2.920833E1	6.610194E1
2.921167E1	6.682775E1
2.921667E1	6.844019E1
2.922000E1	6.845119E1
2.922500E1	6.971387E1
2.922833E1	7.085438E1
2.923333E1	7.184306E1
2.923667E1	7.276754E1
2.924167E1	7.452250E1
2.924500E1	7.434934E1
2.925000E1	7.568565E1
2.925333E1	7.678695E1
2.925833E1	7.758748E1
2.926167E1	7.949982E1
2.926667E1	7.959225E1
2.927000E1	8.085548E1
2.927500E1	8.175646E1
2.927833E1	8.329955E1
2.928333E1	8.359392E1
2.928667E1	8.535951E1
