mass_A
t	x
28.573333333333334	-95.79743344110648
28.60666666666667	-102.09297444085018
28.64	-109.8358027867771
28.673333333333336	-118.52572837869536
28.706666666666667	-128.61092104230352
28.740000000000002	-138.914355447277
28.773333333333333	-150.10525072631572
28.80666666666667	-161.57041211323838
28.840000000000003	-173.54212694087892
28.873333333333335	-184.84230358347565
28.90666666666667	-195.84795621780074
28.94	-205.70170422659902
28.973333333333336	-215.50608527104288
29.006666666666668	-223.52521976361692
29.040000000000003	-230.6582660768952
29.073333333333334	-235.90499464393963
29.10666666666667	-239.93679038119382
29.14	-242.15795268987551
29.173333333333336	-242.75722307466418
29.206666666666667	-241.82110938017695
29.240000000000002	-239.53515278381957
29.273333333333337	-235.49792893727283
29.30666666666667	-229.8760119239405
29.340000000000003	-222.87330085228285
29.373333333333335	-214.75579974465194
29.40666666666667	-205.37612130731526
29.44	-195.37465920553586
29.473333333333336	-184.57738939369705
29.506666666666668	-173.39234488100357
29.540000000000003	-161.7392288998077
29.573333333333334	-150.48563979519645
29.60666666666667	-139.54748707841156
29.64	-129.20037828868522
29.673333333333336	-119.4673818318206
29.706666666666667	-110.66504093839046
29.740000000000002	-103.31033483384294
29.773333333333337	-97.01686865524425
29.80666666666667	-92.2418992416965
29.840000000000003	-88.94503514526241
29.873333333333335	-87.12669689576273
29.90666666666667	-86.86737792013548
29.94	-88.5313441686327
29.973333333333336	-91.65928820651561
30.006666666666668	-96.1582569067225
30.040000000000003	-102.02929961085931
30.073333333333334	-109.34335461496244
30.10666666666667	-117.75774440251274
30.14	-127.40223395465239
30.173333333333336	-137.63110191271312
30.206666666666667	-148.62416132577505
30.240000000000002	-159.7829053204954
30.273333333333337	-171.26236368595983
30.30666666666667	-182.25257639116938
30.340000000000003	-192.77034738216634
30.373333333333335	-202.70029439829568
30.40666666666667	-211.76510851367811
30.44	-219.79383824306996
30.473333333333336	-226.73739663357821
30.506666666666668	-232.56357178359826
30.541666666666668	-236.7197489307431
30.575000000000003	-239.4256030038194
30.608333333333334	-240.54207469705204
30.64166666666667	-239.90337169255673
30.675	-237.7547746863887
30.708333333333336	-233.8692476540652
30.741666666666667	-228.7192113061683
30.775000000000002	-221.98011832760278
30.808333333333334	-214.473664634611
30.84166666666667	-205.62350006714775
30.875000000000004	-195.8733032379174
30.908333333333335	-185.6994454958214
30.94166666666667	-175.010598260025
30.975	-163.92111872231578
31.008333333333336	-152.9988717446126
31.041666666666668	-142.57479498112951
31.075000000000003	-132.59547609524964
31.108333333333334	-123.07377768132972
31.14166666666667	-114.75322094926287
31.175	-107.3304336219586
31.208333333333336	-101.30314773532257
31.241666666666667	-96.54263218890458
31.275000000000002	-92.96406125196029
31.308333333333334	-90.90574439695968
31.34166666666667	-90.46042941417983
31.375000000000004	-91.55515717671153
31.408333333333335	-94.01035720409993
31.44166666666667	-97.93340074812409
31.475	-103.55459484135417
31.508333333333336	-110.33246438359231
31.541666666666668	-118.45798921547782
31.575000000000003	-127.61696950037026
31.608333333333334	-137.40722400123872
31.64166666666667	-148.3755066443228
31.675	-159.35569681258607
31.708333333333336	-170.5775337476481
31.741666666666667	-181.26565795034753
31.775000000000002	-191.75548606287725
31.808333333333337	-201.7027354833088
31.84166666666667	-210.71670743351888
31.875000000000004	-218.72199397862232
31.908333333333335	-225.75972167090072
31.94166666666667	-231.51107595297958
31.975	-235.80324118969958
32.00833333333333	-238.5998965669362
32.04166666666667	-239.71102485379163
32.075	-239.26473694486117
32.108333333333334	-237.37694444532121
32.141666666666666	-233.84903416997838
32.175000000000004	-228.77996676456553
32.208333333333336	-222.6562049831843
